ID,Genus,Gender,Species,State,County,Refuge,Division,Sample Site,Habitat,Date Sampled,Collector,Month,Date
1446,Melissodes,Female,communis,Missouri,Ray,Big Muddy,NA,JAB,Field,Jul. 17,NA,Jul, 17
1447,Melissodes,Female,communis,Missouri,Ray,Big Muddy,NA,JAB,Field,Jul. 17,NA,Jul, 17
1448,Melissodes,Female,communis,Missouri,Ray,Big Muddy,NA,JAB,Field,Jul. 17,NA,Jul, 17
1449,Melissodes,Female,communis,Missouri,Ray,Big Muddy,NA,JAB,Field,Jul. 17,NA,Jul, 17
1450,Melissodes,Female,communis,Missouri,Ray,Big Muddy,NA,JAB,Field,Jul. 17,NA,Jul, 17
1451,Melissodes,Female,communis,Missouri,Ray,Big Muddy,NA,JAB,Field,Jul. 17,NA,Jul, 17
1452,Melissodes,Female,communis,Missouri,Ray,Big Muddy,NA,JAB,Field,Jul. 17,NA,Jul, 17
1453,Melissodes,Female,communis,Missouri,Lafayette,Big Muddy,NA,NA,Field,Jul. 2,NA,Jul, 2
1454,Melissodes,Female,communis,Missouri,Lafayette,Big Muddy,NA,NA,Field,Jul. 2,NA,Jul, 2
1455,Melissodes,Female,communis,Missouri,Lafayette,Big Muddy,NA,NA,Field,Jul. 2,NA,Jul, 2
1456,Melissodes,Female,communis,Missouri,Lafayette,Big Muddy,NA,NA,Field,Jul. 17,NA,Jul, 17
1457,Melissodes,Female,communis,Missouri,Lafayette,Big Muddy,NA,NA,Field,Jul. 17,NA,Jul, 17
1458,Melissodes,Female,communis,Missouri,Lafayette,Big Muddy,NA,NA,Field,Jul. 17,NA,Jul, 17
1459,Melissodes,Female,communis,Missouri,Lafayette,Big Muddy,NA,NA,Field,Jul. 17,NA,Jul, 17
1460,Melissodes,Female,comptoides,Missouri,Lafayette,Big Muddy,NA,BB,Field,Aug. 20,NA,Aug, 20
1461,Melissodes,Female,comptoides,Missouri,Lafayette,Big Muddy,NA,BB,Field,Aug. 20,NA,Aug, 20
1462,Melissodes,Female,comptoides,Missouri,Lafayette,Big Muddy,NA,BB,Field,Aug. 20,NA,Aug, 20
1463,Melissodes,Female,comptoides,Missouri,Lafayette,Big Muddy,NA,BB,Field,Aug. 20,NA,Aug, 20
1464,Melissodes,Female,comptoides,Missouri,Lafayette,Big Muddy,NA,BB,Field,Aug. 20,NA,Aug, 20
1465,Melissodes,Female,comptoides,Missouri,Lafayette,Big Muddy,NA,BB,Field,Aug. 20,NA,Aug, 20
1466,Melissodes,Female,comptoides,Missouri,Lafayette,Big Muddy,NA,BB,Field,Aug. 20,NA,Aug, 20
1467,Melissodes,Female,comptoides,Missouri,Lafayette,Big Muddy,NA,BB,Field,Sept. 26,NA,Sept, 26
1468,Melissodes,Female,comptoides,Missouri,Lafayette,Big Muddy,NA,BB,Field,Sept. 26,NA,Sept, 26
1469,Melissodes,Female,comptoides,Missouri,Lafayette,Big Muddy,NA,BB,Field,Sept. 26,NA,Sept, 26
1470,Melissodes,Female,comptoides,Missouri,Lafayette,Big Muddy,NA,BB,Field,Sept. 26,NA,Sept, 26
1471,Melissodes,Female,comptoides,Missouri,Lafayette,Big Muddy,NA,BB,Field,Sept. 26,NA,Sept, 26
1472,Melissodes,Female,comptoides,Missouri,Lafayette,Big Muddy,NA,BB,Forest,Aug. 20,NA,Aug, 20
1473,Melissodes,Female,comptoides,Missouri,Lafayette,Big Muddy,NA,BB,Forest,Aug. 20,NA,Aug, 20
1474,Melissodes,Female,comptoides,Missouri,Lafayette,Big Muddy,NA,BB,Forest,Aug. 20,NA,Aug, 20
1475,Melissodes,Female,comptoides,Missouri,Lafayette,Big Muddy,NA,BB,Forest,Sept. 26,NA,Sept, 26
1476,Melissodes,Female,comptoides,Missouri,Lafayette,Big Muddy,NA,BB,Forest,Sept. 26,NA,Sept, 26
1477,Melissodes,Female,comptoides,Missouri,Lafayette,Big Muddy,NA,BB,Forest,Sept. 26,NA,Sept, 26
1478,Melissodes,Female,comptoides,Missouri,Lafayette,Big Muddy,NA,BB,Forest,Sept. 26,NA,Sept, 26
1479,Melissodes,Female,comptoides,Missouri,Lafayette,Big Muddy,NA,BB,Field,Aug. 20,NA,Aug, 20
1480,Melissodes,Female,comptoides,Missouri,Lafayette,Big Muddy,NA,BB,Field,Aug. 20,NA,Aug, 20
1481,Melissodes,Female,comptoides,Missouri,Lafayette,Big Muddy,NA,BB,Field,Aug. 20,NA,Aug, 20
1482,Melissodes,Female,comptoides,Missouri,Lafayette,Big Muddy,NA,BB,Field,Aug. 20,NA,Aug, 20
1483,Melissodes,Female,comptoides,Missouri,Lafayette,Big Muddy,NA,BB,Field,Aug. 20,NA,Aug, 20
1484,Melissodes,Female,comptoides,Missouri,Lafayette,Big Muddy,NA,BB,Field,Aug. 20,NA,Aug, 20
1485,Melissodes,Female,comptoides,Missouri,Lafayette,Big Muddy,NA,BB,Field,Aug. 20,NA,Aug, 20
1486,Melissodes,Female,comptoides,Missouri,Lafayette,Big Muddy,NA,BB,Field,Aug. 20,NA,Aug, 20
1487,Melissodes,Female,comptoides,Missouri,Lafayette,Big Muddy,NA,BB,Field,Aug. 20,NA,Aug, 20
1488,Melissodes,Female,comptoides,Missouri,Lafayette,Big Muddy,NA,BB,Field,Aug. 20,NA,Aug, 20
1489,Melissodes,Female,comptoides,Missouri,Lafayette,Big Muddy,NA,BB,Field,Aug. 20,NA,Aug, 20
1490,Melissodes,Female,comptoides,Missouri,Lafayette,Big Muddy,NA,BB,Field,Aug. 20,NA,Aug, 20
1491,Melissodes,Female,comptoides,Missouri,Lafayette,Big Muddy,NA,BB,Field,Aug. 20,NA,Aug, 20
1492,Melissodes,Female,comptoides,Missouri,Lafayette,Big Muddy,NA,BB,Field,Sept. 6,NA,Sept, 6
1493,Melissodes,Female,comptoides,Missouri,Lafayette,Big Muddy,NA,BB,Field,Sept. 6,NA,Sept, 6
1494,Melissodes,Female,comptoides,Missouri,Lafayette,Big Muddy,NA,BB,Field,Sept. 6,NA,Sept, 6
1495,Melissodes,Female,comptoides,Missouri,Lafayette,Big Muddy,NA,BB,Field,Sept. 6,NA,Sept, 6
1496,Melissodes,Female,comptoides,Missouri,Lafayette,Big Muddy,NA,BB,Field,Sept. 6,NA,Sept, 6
1497,Melissodes,Female,comptoides,Missouri,Lafayette,Big Muddy,NA,BB,Field,Sept. 6,NA,Sept, 6
1498,Melissodes,Female,comptoides,Missouri,Lafayette,Big Muddy,NA,BB,Field,Sept. 6,NA,Sept, 6
1499,Melissodes,Female,comptoides,Missouri,Lafayette,Big Muddy,NA,BB,Field,Sept. 6,NA,Sept, 6
1500,Melissodes,Female,comptoides,Missouri,Lafayette,Big Muddy,NA,BB,Field,Sept. 6,NA,Sept, 6
1501,Melissodes,Female,comptoides,Missouri,Lafayette,Big Muddy,NA,BB,Field,Sept. 6,NA,Sept, 6
1502,Melissodes,Female,comptoides,Missouri,Lafayette,Big Muddy,NA,BB,Field,Sept. 6,NA,Sept, 6
1503,Melissodes,Female,comptoides,Missouri,Lafayette,Big Muddy,NA,BB,Field,Sept. 6,NA,Sept, 6
1504,Melissodes,Female,comptoides,Missouri,Lafayette,Big Muddy,NA,BB,Field,Sept. 6,NA,Sept, 6
1505,Melissodes,Female,comptoides,Missouri,Lafayette,Big Muddy,NA,BB,Forest,Aug. 20,NA,Aug, 20
1506,Melissodes,Female,comptoides,Missouri,Lafayette,Big Muddy,NA,BB,Forest,Aug. 20,NA,Aug, 20
1507,Melissodes,Female,comptoides,Missouri,Lafayette,Big Muddy,NA,BB,Forest,Aug. 20,NA,Aug, 20
1508,Melissodes,Female,comptoides,Missouri,Lafayette,Big Muddy,NA,BB,Forest,Sept. 6,NA,Sept, 6
1509,Melissodes,Female,comptoides,Missouri,Lafayette,Big Muddy,NA,BB,Forest,Sept. 6,NA,Sept, 6
1510,Melissodes,Female,comptoides,Missouri,Lafayette,Big Muddy,NA,BB,Forest,Sept. 6,NA,Sept, 6
1511,Melissodes,Female,comptoides,Missouri,Lafayette,Big Muddy,NA,BB,Forest,Sept. 6,NA,Sept, 6
1512,Melissodes,Female,comptoides,Missouri,Lafayette,Big Muddy,NA,BB,Forest,Sept. 6,NA,Sept, 6
1513,Melissodes,Male,comptoides,Missouri,Lafayette,Big Muddy,NA,BB,Forest,Sept. 6,NA,Sept, 6
1514,Melissodes,Female,comptoides,Missouri,Lafayette,Big Muddy,NA,BB,Field,Aug. 7,NA,Aug, 7
1515,Melissodes,Female,comptoides,Missouri,Lafayette,Big Muddy,NA,BB,Field,Aug. 7,NA,Aug, 7
1516,Melissodes,Female,comptoides,Missouri,Lafayette,Big Muddy,NA,BB,Field,Aug. 7,NA,Aug, 7
1517,Melissodes,Female,comptoides,Missouri,Lafayette,Big Muddy,NA,BB,Field,Aug. 7,NA,Aug, 7
1518,Melissodes,Female,comptoides,Missouri,Lafayette,Big Muddy,NA,BB,Field,Aug. 7,NA,Aug, 7
1519,Melissodes,Female,comptoides,Missouri,Ray,Big Muddy,NA,JAB,Field,Aug. 20,NA,Aug, 20
1520,Melissodes,Female,comptoides,Missouri,Ray,Big Muddy,NA,JAB,Field,Aug. 20,NA,Aug, 20
1521,Melissodes,Female,comptoides,Missouri,Ray,Big Muddy,NA,JAB,Field,Aug. 20,NA,Aug, 20
1522,Melissodes,Female,comptoides,Missouri,Ray,Big Muddy,NA,JAB,Field,Aug. 20,NA,Aug, 20
1523,Melissodes,Female,comptoides,Missouri,Ray,Big Muddy,NA,JAB,Field,Aug. 20,NA,Aug, 20
1524,Melissodes,Female,comptoides,Missouri,Ray,Big Muddy,NA,JAB,Field,Aug. 20,NA,Aug, 20
1525,Melissodes,Female,comptoides,Missouri,Ray,Big Muddy,NA,JAB,Forest,Aug. 20,NA,Aug, 20
1526,Melissodes,Female,comptoides,Missouri,Ray,Big Muddy,NA,JAB,Forest,Aug. 20,NA,Aug, 20
1527,Melissodes,Female,comptoides,Missouri,Ray,Big Muddy,NA,JAB,Forest,Aug. 20,NA,Aug, 20
1528,Melissodes,Female,comptoides,Missouri,Ray,Big Muddy,NA,JAB,Forest,Aug. 20,NA,Aug, 20
1529,Melissodes,Female,comptoides,Missouri,Ray,Big Muddy,NA,JAB,Forest,Aug. 20,NA,Aug, 20
1530,Melissodes,Female,comptoides,Missouri,Ray,Big Muddy,NA,JAB,Forest,Sept. 13,NA,Sept, 13
1531,Melissodes,Female,comptoides,Missouri,Ray,Big Muddy,NA,JAB,Forest,Sept. 13,NA,Sept, 13
1532,Melissodes,Female,comptoides,Missouri,Ray,Big Muddy,NA,JAB,Forest,Sept. 13,NA,Sept, 13
1533,Melissodes,Female,comptoides,Missouri,Ray,Big Muddy,NA,JAB,Forest,Sept. 13,NA,Sept, 13
1534,Melissodes,Female,comptoides,Missouri,Ray,Big Muddy,NA,JAB,Forest,Sept. 13,NA,Sept, 13
1535,Melissodes,Female,comptoides,Missouri,Ray,Big Muddy,NA,JAB,Field,Aug. 20,NA,Aug, 20
1536,Melissodes,Female,comptoides,Missouri,Ray,Big Muddy,NA,JAB,Field,Sept. 13,NA,Sept, 13
1537,Melissodes,Female,comptoides,Missouri,Ray,Big Muddy,NA,JAB,Field,Jul. 17,NA,Jul, 17
1538,Melissodes,Female,comptoides,Missouri,Ray,Big Muddy,NA,JAB,Field,Jul. 17,NA,Jul, 17
1539,Melissodes,Female,comptoides,Missouri,Ray,Big Muddy,NA,JAB,Field,Jul. 17,NA,Jul, 17
1540,Melissodes,Female,comptoides,Missouri,Ray,Big Muddy,NA,JAB,Field,Jul. 17,NA,Jul, 17
1541,Melissodes,Female,comptoides,Missouri,Ray,Big Muddy,NA,JAB,Field,Jul. 17,NA,Jul, 17
1542,Melissodes,Female,comptoides,Missouri,Lafayette,Big Muddy,NA,NA,Field,Jul. 17,NA,Jul, 17
1543,Melissodes,Female,comptoides,Missouri,Lafayette,Big Muddy,NA,NA,Field,Jul. 17,NA,Jul, 17
1544,Melissodes,Female,coreopsis,Missouri,Lafayette,Big Muddy,NA,BB,Field,Aug. 7,NA,Aug, 7
1545,Melissodes,Female,coreopsis,Missouri,Lafayette,Big Muddy,NA,BB,Field,Aug. 7,NA,Aug, 7
1546,Melissodes,Female,coreopsis,Missouri,Lafayette,Big Muddy,NA,BB,Field,Sept. 26,NA,Sept, 26
1547,Melissodes,Female,coreopsis,Missouri,Ray,Big Muddy,NA,JAB,Field,Jul. 17,NA,Jul, 17
1548,Melissodes,Female,coreopsis,Missouri,Ray,Big Muddy,NA,JAB,Field,Jul. 17,NA,Jul, 17
1549,Melissodes,Female,coreopsis,Missouri,Ray,Big Muddy,NA,JAB,Field,20-Jun,NA,Jun, 20
1550,Melissodes,Female,coreopsis,Missouri,Ray,Big Muddy,NA,JAB,Field,12-Jun,NA,Jun, 12
1551,Melissodes,Female,desponsa,Missouri,Lafayette,Big Muddy,NA,BB,Field,Aug. 20,NA,Aug, 20
1552,Melissodes,Female,desponsa,Missouri,Ray,Big Muddy,NA,BB,Forest,Sept. 26,NA,Sept, 26
1553,Melissodes,Female,desponsa,Missouri,Ray,Big Muddy,NA,BB,Forest,Sept. 26,NA,Sept, 26
1554,Melissodes,Female,desponsa,Missouri,Ray,Big Muddy,NA,BB,Forest,Sept. 26,NA,Sept, 26
1555,Melissodes,Female,desponsa,Missouri,Ray,Big Muddy,NA,BB,Forest,Sept. 26,NA,Sept, 26
1556,Melissodes,Female,desponsa,Missouri,Ray,Big Muddy,NA,BB,Forest,Sept. 26,NA,Sept, 26
1557,Melissodes,Female,desponsa,Missouri,Ray,Big Muddy,NA,BB,Forest,Sept. 26,NA,Sept, 26
1558,Melissodes,Female,desponsa,Missouri,Ray,Big Muddy,NA,BB,Field,Sept. 26,NA,Sept, 26
1559,Melissodes,Female,desponsa,Missouri,Ray,Big Muddy,NA,BB,Field,Sept. 26,NA,Sept, 26
1560,Melissodes,Female,desponsa,Missouri,Ray,Big Muddy,NA,BB,Field,Sept. 26,NA,Sept, 26
1561,Melissodes,Female,desponsa,Missouri,Ray,Big Muddy,NA,JAB,Field,Aug. 20,NA,Aug, 20
1562,Melissodes,Female,desponsa,Missouri,Ray,Big Muddy,NA,JAB,Field,Aug. 20,NA,Aug, 20
1563,Melissodes,Female,desponsa,Missouri,Ray,Big Muddy,NA,JAB,Field,Sept. 13,NA,Sept, 13
1564,Melissodes,Female,desponsa,Missouri,Ray,Big Muddy,NA,JAB,Forest,Sept. 26,NA,Sept, 26
1565,Melissodes,Female,desponsa,Missouri,Ray,Big Muddy,NA,JAB,Field,Sept. 26,NA,Sept, 26
1566,Melissodes,Male,desponsa,Missouri,Ray,Big Muddy,NA,JAB,Forest,Aug. 20,NA,Aug, 20
1567,Melissodes,Male,trinodis,Missouri,Lafayette,Big Muddy,NA,BB,Field,Aug. 20,NA,Aug, 20
1568,Melissodes,Male,trinodis,Missouri,Lafayette,Big Muddy,NA,BB,Field,Aug. 20,NA,Aug, 20
1569,Melissodes,Male,trinodis,Missouri,Lafayette,Big Muddy,NA,BB,Field,Aug. 20,NA,Aug, 20
1570,Melissodes,Male,trinodis,Missouri,Lafayette,Big Muddy,NA,BB,Forest,Aug. 20,NA,Aug, 20
1571,Melissodes,Female,trinodis,Missouri,Lafayette,Big Muddy,NA,BB,Forest,Aug. 20,NA,Aug, 20
1572,Melissodes,Female,trinodis,Missouri,Lafayette,Big Muddy,NA,BB,Field,Aug. 20,NA,Aug, 20
1573,Melissodes,Female,trinodis,Missouri,Lafayette,Big Muddy,NA,BB,Field,Sept. 6,NA,Sept, 6
1574,Melissodes,Female,trinodis,Missouri,Lafayette,Big Muddy,NA,BB,Field,Sept. 6,NA,Sept, 6
1575,Melissodes,Female,trinodis,Missouri,Lafayette,Big Muddy,NA,BB,Field,Aug. 7,NA,Aug, 7
1576,Melissodes,Female,trinodis,Missouri,Lafayette,Big Muddy,NA,BB,Field,Aug. 7,NA,Aug, 7
1577,Melissodes,Female,trinodis,Missouri,Lafayette,Big Muddy,NA,BB,Field,Aug. 7,NA,Aug, 7
1578,Melissodes,Female,trinodis,Missouri,Lafayette,Big Muddy,NA,BB,Field,Sept. 26,NA,Sept, 26
1579,Melissodes,Female,trinodis,Missouri,Lafayette,Big Muddy,NA,BB,Forest,Sept. 26,NA,Sept, 26
1580,Melissodes,Male,trinodis,Missouri,Ray,Big Muddy,NA,JAB,Forest,Aug. 20,NA,Aug, 20
1581,Melissodes,Female,trinodis,Missouri,Ray,Big Muddy,NA,JAB,Field,Aug. 20,NA,Aug, 20
1582,Melissodes,Female,trinodis,Missouri,Ray,Big Muddy,NA,JAB,Field,Aug. 20,NA,Aug, 20
1583,Melissodes,Female,trinodis,Missouri,Ray,Big Muddy,NA,JAB,Field,Aug. 20,NA,Aug, 20
1584,Melissodes,Female,trinodis,Missouri,Ray,Big Muddy,NA,JAB,Forest,Sept. 13,NA,Sept, 13
1585,Melissodes,Female,trinodis,Missouri,Ray,Big Muddy,NA,JAB,Forest,Sept. 13,NA,Sept, 13
1586,Melitoma,Female,taurea,Missouri,Lafayette,Big Muddy,NA,BB,Forest,Sept. 26,NA,Sept, 26
1587,Nomada,Female,sp. 2,Missouri,Lafayette,Big Muddy,NA,NA,Field,May. 22,NA,May, 22
1588,Nomada,Female,sp. 3,Missouri,Ray,Big Muddy,NA,JAB,Forest,Sept. 26,NA,Sept, 26
1589,Nomada,Female,sp. 3,Missouri,Lafayette,Big Muddy,NA,NA,Field,Jun. 12,NA,Jun, 12
1590,Nomada,Male,sp. A,Missouri,Lafayette,Big Muddy,NA,NA,Field,May. 22,NA,May, 22
1591,Nomia,Male,norton,Missouri,Ray,Big Muddy,NA,JAB,Forest,Sept. 13,NA,Sept, 13
1592,Nomia,Male,norton,Missouri,Lafayette,Big Muddy,NA,NA,Forest,Jul. 2,NA,Jul, 2
1593,Nomia,Male,norton,Missouri,Lafayette,Big Muddy,NA,NA,Forest,Jul. 2,NA,Jul, 2
1594,Nomia,Female,triangulifera,Missouri,Ray,Big Muddy,NA,JAB,Forest,Sept. 26,NA,Sept, 26
1595,Osmia,Female,collinsiae,Missouri,Ray,Big Muddy,NA,NA,Field,Jun. 20,W. Watkins,Jun, 20
1596,Osmia,Female,georgica,Missouri,Lafayette,Big Muddy,NA,NA,Forest,May. 22,E. Kelly,May, 22
1597,Osmia,Female,pumila,Missouri,Ray,Big Muddy,NA,NA,Forest,Jun. 20,W. Watkins,Jun, 20
1598,Osmia,Female,pumila,Missouri,Ray,Big Muddy,NA,NA,Field,Jun. 20,W. Watkins,Jun, 20
1599,Osmia,Female,pumila,Missouri,Ray,Big Muddy,NA,NA,Field,Jun. 20,W. Watkins,Jun, 20
1600,Osmia,Female,pumila,Missouri,Ray,Big Muddy,NA,NA,Forest,May. 22,W. Watkins,May, 22
1601,Osmia,Female,pumila,Missouri,Lafayette,Big Muddy,NA,NA,Forest,Jun. 12,W. Watkins,Jun, 12
1602,Osmia,Female,pumila,Missouri,Ray,Big Muddy,NA,NA,Forest,May. 22,W. Watkins,May, 22
1603,Osmia,Female,pumila,Missouri,Ray,Big Muddy,NA,NA,Field,Jun. 20,W. Watkins,Jun, 20
1604,Osmia,Female,pumila,Missouri,Ray,Big Muddy,NA,NA,Forest,May. 22,W. Watkins,May, 22
1605,Osmia,Female,pumila,Missouri,Lafayette,Big Muddy,NA,NA,Forest,May. 29,W. Watkins,May, 29
1606,Osmia,Female,pumila,Missouri,Lafayette,Big Muddy,NA,NA,Field,May. 22,W. Watkins,May, 22
1607,Osmia,Female,pumila,Missouri,Ray,Big Muddy,NA,NA,Forest,May. 22,W. Watkins,May, 22
1608,Osmia,Female,pumila,Missouri,Lafayette,Big Muddy,NA,NA,Forest,May. 29,W. Watkins,May, 29
1609,Osmia,Female,pumila,Missouri,Lafayette,Big Muddy,NA,NA,Field,Jun. 12,W. Watkins,Jun, 12
1610,Osmia,Female,pumila,Missouri,Lafayette,Big Muddy,NA,NA,Forest,May. 29,NA,May, 29
1611,Osmia,Female,pumila,Missouri,Lafayette,Big Muddy,NA,NA,Forest,Jul. 2,NA,Jul, 2
1612,Osmia,Female,pumila,Missouri,Lafayette,Big Muddy,NA,NA,Field,May. 22,NA,May, 22
1613,Peponapis,Female,pruinosa,Missouri,Lafayette,Big Muddy,NA,BB,Field,Sept. 26,NA,Sept, 26
1614,Peponapis,Male,pruinosa,Missouri,Ray,Big Muddy,NA,JAB,Forest,Sept. 13,NA,Sept, 13
1615,Ptilothrix,Female,bombiformis,Missouri,Lafayette,Big Muddy,NA,BB,Field,Aug. 7,NA,Aug, 7
1616,Ptilothrix,Female,bombiformis,Missouri,Lafayette,Big Muddy,NA,BB,Forest,Aug. 20,NA,Aug, 20
1617,Ptilothrix,Female,bombiformis,Missouri,Ray,Big Muddy,NA,JAB,Field,Aug. 20,NA,Aug, 20
1618,Sphecodes,Female,cressoni group,Missouri,Lafayette,Big Muddy,NA,BB,Field,May. 22,NA,May, 22
1619,Sphecodes,Female,cressoni group,Missouri,Lafayette,Big Muddy,NA,BB,Field,May. 22,NA,May, 22
1620,Sphecodes,Female,cressoni group,Missouri,Lafayette,Big Muddy,NA,BB,Field,May. 29,NA,May, 29
1621,Sphecodes,Female,cressoni group,Missouri,Lafayette,Big Muddy,NA,BB,Field,Jun. 12,NA,Jun, 12
1622,Sphecodes,Female,cressoni group,Missouri,Lafayette,Big Muddy,NA,BB,Field,Aug. 7,NA,Aug, 7
1623,Sphecodes,Female,cressoni group,Missouri,Ray,Big Muddy,NA,JAB,Field,Jun. 20,NA,Jun, 20
1624,Sphecodes,Female,cressoni group,Missouri,Ray,Big Muddy,NA,JAB,Field,Jul. 17,NA,Jul, 17
1625,Sphecodes,Female,cressoni group,Missouri,Ray,Big Muddy,NA,JAB,Forest,Jun. 20,NA,Jun, 20
1626,Sphecodes,Female,cressoni group,Missouri,Lafayette,Big Muddy,NA,NA,Forest,May. 29,NA,May, 29
1627,Sphecodes,Female,cressoni group,Missouri,Lafayette,Big Muddy,NA,NA,Forest,Jul. 2,NA,Jul, 2
1628,Svastra,Female,obliqua,Missouri,Lafayette,Big Muddy,NA,BB,Forest,Aug. 20,NA,Aug, 20
1629,Svastra,Female,obliqua,Missouri,Lafayette,Big Muddy,NA,BB,Forest,Aug. 20,NA,Aug, 20
1630,Svastra,Female,obliqua,Missouri,Lafayette,Big Muddy,NA,BB,Forest,Sept. 26,NA,Sept, 26
1631,Svastra,Female,obliqua,Missouri,Lafayette,Big Muddy,NA,BB,Field,Sept. 26,NA,Sept, 26
1632,Svastra,Male,obliqua,Missouri,Lafayette,Big Muddy,NA,BB,Forest,Aug. 20,NA,Aug, 20
1633,Svastra,Male,obliqua,Missouri,Lafayette,Big Muddy,NA,BB,Field,Aug. 20,NA,Aug, 20
1634,Svastra,Male,obliqua,Missouri,Lafayette,Big Muddy,NA,BB,Field,Sept. 26,NA,Sept, 26
1635,Svastra,Female,obliqua,Missouri,Lafayette,Big Muddy,NA,BB,Field,Aug. 20,NA,Aug, 20
1636,Svastra,Male,obliqua,Missouri,Lafayette,Big Muddy,NA,BB,Field,Aug. 20,NA,Aug, 20
1637,Svastra,Female,obliqua,Missouri,Ray,Big Muddy,NA,JAB,Field,Sept. 13,NA,Sept, 13
1638,Svastra,Female,obliqua,Missouri,Ray,Big Muddy,NA,JAB,Field,Aug. 20,NA,Aug, 20
1639,Svastra,Female,obliqua,Missouri,Ray,Big Muddy,NA,JAB,Field,Jul. 17,NA,Jul, 17
1640,Xylocopa,Male,virginica,Missouri,Ray,Big Muddy,NA,JAB,Field,Jun. 20,W. Watkins,Jun, 20
1641,Xylocopa,Male,virginica,Missouri,Ray,Big Muddy,NA,JAB,Field,Jun. 20,W. Watkins,Jun, 20
1642,Xylocopa,Female,virginica,Missouri,Ray,Big Muddy,NA,JAB,Field,Sept. 26,NA,Sept, 26
1643,Xylocopa,Female,virginica,Missouri,Ray,Big Muddy,NA,NA,Field,Jun. 12,W. Watkins,Jun, 12
1644,Agapostemon,Female,texanus,Minnesota,Polk,Glacial Ridge,NA,Godfrey unit,Restored Prairie,May. 29,R. Engelmann,May, 29
1645,Agapostemon,Female,texanus,Minnesota,Polk,Glacial Ridge,NA,Godfrey unit,Restored Prairie,May. 29,R. Engelmann,May, 29
1646,Agapostemon,Female,texanus,Minnesota,Polk,Glacial Ridge,NA,Godfrey unit,Restored Prairie,May. 29,R. Engelmann,May, 29
1647,Agapostemon,Female,texanus,Minnesota,Polk,Glacial Ridge,NA,Godfrey unit,Restored Prairie,May. 29,R. Engelmann,May, 29
1648,Agapostemon,Female,texanus,Minnesota,Polk,Glacial Ridge,NA,Godfrey unit,Restored Prairie,Jun. 14,R. Engelmann,Jun, 14
1649,Agapostemon,Female,texanus,Minnesota,Polk,Glacial Ridge,NA,Godfrey unit,Restored Prairie,Jun. 14,R. Engelmann,Jun, 14
1650,Agapostemon,Female,texanus,Minnesota,Polk,Glacial Ridge,NA,Godfrey unit,Restored Prairie,Jun. 14,R. Engelmann,Jun, 14
1651,Agapostemon,Female,texanus,Minnesota,Polk,Glacial Ridge,NA,Godfrey unit,Restored Prairie,Jun. 14,R. Engelmann,Jun, 14
1652,Agapostemon,Female,texanus,Minnesota,Polk,Glacial Ridge,NA,Godfrey unit,Restored Prairie,Jun. 14,R. Engelmann,Jun, 14
1653,Agapostemon,Female,texanus,Minnesota,Polk,Glacial Ridge,NA,Godfrey unit,Restored Prairie,Jun. 14,R. Engelmann,Jun, 14
1654,Agapostemon,Female,texanus,Minnesota,Polk,Glacial Ridge,NA,Godfrey unit,Restored Prairie,Jun. 14,R. Engelmann,Jun, 14
1655,Agapostemon,Female,texanus,Minnesota,Polk,Glacial Ridge,NA,Godfrey unit,Restored Prairie,Jun. 14,R. Engelmann,Jun, 14
1656,Agapostemon,Female,texanus,Minnesota,Polk,Glacial Ridge,NA,Godfrey unit,Restored Prairie,Jun. 14,R. Engelmann,Jun, 14
1657,Agapostemon,Female,texanus,Minnesota,Polk,Glacial Ridge,NA,Godfrey unit,Restored Prairie,Jun. 14,R. Engelmann,Jun, 14
1658,Agapostemon,Female,texanus,Minnesota,Polk,Glacial Ridge,NA,Godfrey unit,Restored Prairie,Jun. 14,R. Engelmann,Jun, 14
1659,Agapostemon,Female,texanus,Minnesota,Polk,Glacial Ridge,NA,Godfrey unit,Restored Prairie,Jun. 14,R. Engelmann,Jun, 14
1660,Agapostemon,Female,texanus,Minnesota,Polk,Glacial Ridge,NA,Godfrey unit,Restored Prairie,Jun. 14,R. Engelmann,Jun, 14
1661,Agapostemon,Female,texanus,Minnesota,Polk,Glacial Ridge,NA,Godfrey unit,Restored Prairie,Jun. 14,R. Engelmann,Jun, 14
1662,Agapostemon,Female,texanus,Minnesota,Polk,Glacial Ridge,NA,Godfrey unit,Restored Prairie,Jun. 14,R. Engelmann,Jun, 14
1663,Agapostemon,Female,texanus,Minnesota,Polk,Glacial Ridge,NA,Godfrey unit,Restored Prairie,Jun. 14,R. Engelmann,Jun, 14
1664,Agapostemon,Female,texanus,Minnesota,Polk,Glacial Ridge,NA,Godfrey unit,Restored Prairie,Jun. 14,R. Engelmann,Jun, 14
1665,Agapostemon,Female,texanus,Minnesota,Polk,Glacial Ridge,NA,Godfrey unit,Restored Prairie,Jun. 14,R. Engelmann,Jun, 14
1666,Agapostemon,Female,texanus,Minnesota,Polk,Glacial Ridge,NA,Godfrey unit,Restored Prairie,Jun. 14,R. Engelmann,Jun, 14
1667,Agapostemon,Female,texanus,Minnesota,Polk,Glacial Ridge,NA,Godfrey unit,Restored Prairie,Jun. 14,R. Engelmann,Jun, 14
1668,Agapostemon,Female,texanus,Minnesota,Polk,Glacial Ridge,NA,Godfrey unit,Restored Prairie,Jun. 14,R. Engelmann,Jun, 14
